Emotion,Score (bin),Testflag,Id,Tweet,Number of Records
fear,0.20,train,21041,@RobdotThom @sulphurhoops in fact they need to start making all holidays! Maybe even e dry month pick a theme so we can have them all year,1
fear,0.25,train,20968,@RockSolidShow @Pat_Francis #revolting cocks if you think I'm sexy!,1
fear,0.85,train,20053,@RoseTintMyWorId fucking hell mate absolute nightmare 😓,1
fear,0.85,train,20039,@RosieBalls I fear for the future of mankind,1
fear,0.80,train,20078,@RossKemp Omg that is just horrific. Something needs to be done. 😢,1
fear,0.35,train,20788,"@RoWillFindYou Eric couldn't help but laugh, though that made him wince in pain. It hurt. A lot. He just wanted to sit down somewhere —",1
fear,0.55,train,20411,@rsiereilly my heart did the flutter,1
fear,0.35,train,20747,@russian906 @kingerpag @dannewton1978 Of have a suspicion it was @lct1975 you know!!,1
fear,0.60,train,20257,@SadiqKhan #terrorism shouldn't be a way of life in the united etates and wasn't until #islam brought it here! #IslamExposed #islambacon,1
fear,0.40,train,20678,@safety @Support \nHi 🌷\nWhy do you always suspend ISIS hunters\n \n👉@snafy2019\n\nKindly please reinstate our members\n*He fights terrorism d/n,1
fear,0.25,train,20958,"@SalmonDelicious @bigdickkishibae I lost it at 18. Like, really not a big deal. Don't worry about trivial shit like that.",1
fear,0.50,train,20521,@saltmage I find it less daunting if I know one person at least!,1
fear,0.60,train,20285,@Sami_3499 Oh noooo!  #nomorehammocks #nightmare ;),1
fear,0.40,train,20701,"@sandym709  regardless, lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it.",1
fear,0.45,train,20610,"@ScottiePass shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔",1
fear,0.45,train,20570,@Shahid3011 don't tweet shit like this! It'll come back and haunt you like your other ones 😭😂,1
fear,0.60,train,20275,@SherriEShepherd because #whitepeople are #afraid of large #blackmen?,1
fear,0.35,train,20778,@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules,1
fear,0.40,train,20686,@SmileWhileYoDie @KiloSierraC @h0wabouthannah @Drops I'll be okay don't worry,1
fear,0.10,train,21123,@Sopp97 sorry to upset u madam.If you have got any queries don't hesitate to contact our PR department.In the meantime do you fancy a beer?,1
fear,0.25,train,20952,@SportsTraderIT Madrid is playing awful and no modric but 90 minutes in Bernabéu stadium are so so long. Viallreal never won there,1
fear,0.35,train,20831,@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.,1
fear,0.25,train,20961,@STLouis_RamsFan their whole team is limited when they're on the field.,1
fear,0.25,train,20980,@STLouis_RamsFan their whole team is limited when they're on the field.  #terrible,1
fear,0.45,train,20627,"@Taniel @LOLGOP That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people.",1
fear,0.15,train,21108,@tannerfox awe cnt wait to see,1
fear,0.55,train,20402,@Taoist_Skeptic @jackaberlin @DrJillStein @politicususa Doubt U have anything to be afraid of as Trump has been vilifying minorities &amp; women,1
fear,0.10,train,21139,@TayerleLyle awe thank you so much Lyle!! You're the best!😀😀,1
fear,0.50,train,20493,"@tbergg1 mine are good rn, gonna be horrid after next week",1
fear,0.85,train,20027,@tchop__StL @YouTube \nI get sick to my stomach everytime I see this video &amp; for the helicopter crew to make such comments is revolting.,1
fear,0.65,train,20248,@TeaPartyOrg Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances,1
fear,0.50,train,20555,@TELUSsupport any tips on why our wifi is terrible the past week? Slow or dropping out continuously - NW Calgary 😕,1
fear,0.50,train,20507,"@TenPercent @emmajtracey @MetroUK not at all surprised unf, getting partially sighted Mum &amp; pushchair on trains a nightmare #ignorantpublic",1
fear,0.35,train,20784,@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat,1
fear,0.35,train,20828,@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.,1
fear,0.30,train,20884,"@TheMoosesAngel He looks down at his brother, a smile forming on his face. 'What? People fearing me?'",1
fear,0.25,train,21033,@TheOnlySweeney their slogan should've been #start instead of #finish,1
fear,0.55,train,20410,@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...,1
fear,0.35,train,20773,"@TheYoungEvans_ 'Kylie, you know me. I won't take no for answer for this kind of things...' *he would smirk and start on the crust.*",1
fear,0.30,train,20936,@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;,1
fear,0.70,train,20174,"@Tik115 Issue with that is, will the effort involved get back the amount I put into it? That's what I'm fearful of.",1
fear,0.70,train,20170,@TimesNow indian army crossed loc into pok to bust terror camp on 20th Sept night?,1
fear,0.35,train,20809,@TJ_FASHO lmao clown my own hair I'm going to dread lmao,1
fear,0.45,train,20626,"@troyesivan I'm eating sushi, I'm shaking for you",1
fear,0.15,train,21103,"@turoturok  We're glad to hear that everything is resolved. If you need anything else, please do not hesitate to reach out to us.  TY!",1
fear,0.60,train,20304,@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic better2day,1
fear,0.65,train,20181,"@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror",1
fear,0.55,train,20408,"@tylerhower Covering Milo might make sense—not much, even at that—but celebrating him as puckish is cooperation in something ghastly.",1
fear,0.35,train,20827,@UCSMindfulness thank u so much! we just finished another #mindfulness film called #release about #anxiety - plz share!,1
fear,0.35,train,20850,@UndeadLayne @Lauren_Southern all the bully,1
fear,0.40,train,20703,@united horrible service. EWR. Not a cloud in the sky. Normal departure at 10am now leaving at 5pm. Crappy #UnitedAirlines,1
fear,0.50,train,20515,@USAneedsTRUMP @HillaryClinton @realDonaldTrump awe!!! #cnn so bias and doesn't care about people only money,1
fear,0.10,train,21137,"@veroicone my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit.",1
fear,0.55,train,20439,@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking,1
fear,0.35,train,20770,"@vInZzzY we regret the inconvenience caused. We have noted your concern. We will get in touch with you soon to discuss. Rgds, Abhijit",1
fear,0.25,train,21027,"@washingtondc @NMAAHC That is Noah Ark, it's a terrific design.",1
fear,0.30,train,20931,@Wild_Lucario_ *chuckles* did I scare you?,1
fear,0.50,train,20551,"@WTFISaHashtag1 @MuslimIQ The problem is that right wing extremist terror groups aren't given coverage, press not interested",1
fear,0.60,train,20291,@wwcummings @USATODAY this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!,1
fear,0.45,train,20634,"@ynnsanity Maybe that's why, we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful.",1
fear,0.45,train,20646,"@ZaidZamanHamid Speech is still not up to the mark. No mention of 'Genocide', Indian terrorism in Pak. It was all planned speech.",1
fear,0.50,train,20532,@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n,1
fear,0.65,train,20182,&gt;.&lt; too much clutter in my brain with recent little changes that I haven't yet processed... #dying #panic #IveBeenBusierWhyAmIOverwhelmed :(,1
fear,0.70,train,20143,"# ISIS REFERENCES SCRUBBED?  Federal complaint against suspect in NYC, NJ bombings appears to omit terror names in bloody journ...  #news",1
fear,0.70,train,20152,#Aleppo city is burning. The head of #terrorism #Assad regime &amp; #Russia are bombarding the city right now with #whitephosphrus #bombs !,1
fear,0.30,train,20903,#aliens #zombie #gore #slash #ghost #sith #horror I love it all. 🔪,1
fear,0.55,train,20355,"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'",1
fear,0.50,train,20479,#BB18 Michelle crying  again #shocking #bitter He's  just not that into you 😢#TeamNicole,1
fear,0.30,train,20893,"#bestadvice from a #movienight, pickup the #phone &amp; #start dialing, no1 will knw a #startups #product #service if thy dnt tell the #world",1
fear,0.65,train,20236,#beyond naming &amp; shaming ; lies a vast space b/w #sanctions &amp; #terror state...v *wait til Others #impose it...&amp; do not hv COURAGE #ourselves,1
fear,0.40,train,20688,"#Charlotte's #young &amp; #restless; I applaud ur fire bt always b respectful of authority, police, elders, parents. Violence, not the way 🙏🏽✌🏽️",1
fear,0.50,train,20471,"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",1
fear,0.45,train,20599,#Everything you've ever wanted awaits you on the other side of #fear . #IfIWasTheOppositeSex #AskAMan,1
fear,0.15,train,21099,#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm,1
fear,0.50,train,20516,#hillaryclinton and their followers are #nervous of a #BernieSanders #millennials saying yes to a #woman #POTUS  #JillStein  not #warmonger,1
fear,0.65,train,20244,#India is sponsoring terrorism in #Balochistan. #KulbhushanYadav an Indian spy agent was arrested in Balochistan by Pakistani forces.,1
fear,0.55,train,20362,"#internationaldayofpeace Want peace,prepare for war. Destroy terror states like Pakistan",1
fear,0.55,train,20365,#Muslims are the principle victims of #terrorism. More Muslims are dying at the hands of these #terrorists than anyone else. #YounusAlGohar,1
fear,0.25,train,21015,#nana 4 hoco bc my dream since freshman year awe 😙❤❤❤ @thecandeyman,1
fear,0.60,train,20288,#NawazSharif confesses that #Pakistan  supports #terror at #unga\n#BurhanWani,1
fear,0.55,train,20437,"#NawazSharif says lets end #terror. Sure, let #IndianArmedForces target the bases without #Pakistan interference #Karma?",1
fear,0.55,train,20349,#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside @UN headquarters demanding Pak to stop exporting #terror into India,1
fear,0.40,train,20738,#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,1
fear,0.50,train,20559,"#ntfc mourinho is worried,  bringing Ibra  and Rushford on.",1
fear,0.60,train,20272,"#ntfc mourinho is worried,  bringing Ibra  and Rushford on.  #panic",1
fear,0.85,train,20051,"#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME.....",1
fear,0.90,train,20013,#panic Panic attack from fear of starting new medication,1
fear,0.40,train,20735,#Partners are willing to #walk alongside you without being #intimidated by you. #WhoIsIT #Part2 #RelationShift #CLifeMacon,1
fear,0.35,train,20832,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...,1
fear,0.10,train,21131,"#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer",1
fear,0.30,train,20941,#smackdev #ptp #start word,1
fear,0.15,train,21101,#start ur day wit a smile\n#buviobby,1
fear,0.45,train,20579,"#TerribleDebateQuestions Madame Secretary, isn't it true that Russia is behind all terrorism?",1
fear,0.25,train,20957,#terror @sjdonghaev i love you,1
fear,0.65,train,20229,#terror test ................,1
fear,0.50,train,20536,#Terrorism can be destroyed easily if #wholeworld came together great strength..they could destroy this #fear from #humanity..,1
fear,0.65,train,20206,#TerrorStatePak we r confirm that #navazsharif is post graduate distinction student of university of #terrorism. He can't spare himself.,1
fear,0.30,train,20924,#Trends thread;'P)..it was in my #drafts&amp;now #posted 2 mins after my #birthday..so #close:'O!:''/...but anyway it #really was the #start of,1
fear,0.50,train,20503,#Trump ’s ‘Make America Great Again’ plan is exactly like the first 15 minutes of the #movie #ChildrenOfMen.\n\n#cages #terrorism #refugees,1
fear,0.45,train,20577,#WTF @NYSCHereToHelp @NYSC allows #gym #bully #atmosphere! #jumpship #nasty #atmosphere #unprofessional,1
fear,0.45,train,20649,☊Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.,1
